RegionID,SizeRank,RegionName,RegionType,StateName,2017-10-14,2017-10-21,2017-10-28,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31
394466,28,"Cincinnati, OH",Msa,OH,239900.0,235000.0,234500.0,234900.0,234900.0,232000.0,229900.0,226900.0,225000.0,224000.0,220000.0,219900.0,220000.0,220000.0,221900.0,229500.0,239000.0,239900.0,240000.0,244900.0,249000.0,250000.0,259000.0,264900.0,269900.0,274900.0,275000.0,279645.0,284900.0,285000.0,284900.0,279900.0,279999.0,279900.0,279900.0,277900.0,275000.0,274999.0,274625.0,269900.0,269900.0,265000.0,260000.0,259500.0,255000.0,254900.0,254990.0,252900.0,252900.0,250000.0,249900.0,249900.0,249900.0,249900.0,249000.0,248500.0,245000.0,245000.0,241000.0,239900.0,239900.0,239900.0,235000.0,234900.0,234900.0,234900.0,236500.0,239900.0,245000.0,249900.0,259900.0,260625.0,265000.0,270000.0,278000.0,279900.0,284900.0,284900.0,285000.0,289900.0,290000.0,298000.0,299000.0,299900.0,299500.0,299000.0,295500.0,295900.0,297000.0,299400.0,299000.0,297120.0,294999.0,289900.0,289900.0,288270.0,285000.0,285000.0,284900.0,280000.0,280000.0,279900.0,275000.0,275000.0,273900.0,269900.0,269900.0,269900.0,269900.0,269900.0,265000.0,264900.0,264900.0,262900.0,263956.0,265000.0,264900.0,265000.0,269900.0,275900.0,279500.0,284000.0,291900.0,299900.0,299900.0,309990.0,315000.0,319900.0,315000.0,318000.0,318000.0,319900.0,325000.0,329900.0,330000.0,339900.0,345000.0,349900.0,358667.0,364900.0,358325.0,359000.0,359000.0,359900.0,354900.0,359990.0,365000.0,359000.0,349900.0,349900.0,344900.0,339000.0,329500.0,329336.0,330000.0,325000.0,323990.0,319900.0,319500.0,316900.0,314900.0,312445.0,313450.0,313990.0,314900.0,315786.0,317990.0,319000.0,317990.0,316900.0,320000.0,325000.0,319900.0,320900.0,324990.0,334900.0,338990.0,339900.0,330820.0,324900.0,342900.0,349900.0,349900.0,350000.0,350000.0,350000.0,359900.0,359990.0,373400.0,371400.0,365000.0,359900.0,350000.0,350000.0,348900.0,348900.0,340000.0,339000.0,335715.0
394475,29,"Cleveland, OH",Msa,OH,184220.0,184220.0,183244.0,182051.0,182160.0,180523.0,178907.0,178907.0,178799.0,175600.0,173377.0,173377.0,173377.0,173486.0,178799.0,178799.0,178907.0,178907.0,181618.0,183244.0,184220.0,187039.0,189641.0,189750.0,194087.0,195063.0,195063.0,200484.0,200484.0,200582.0,200593.0,203844.0,205906.0,205906.0,205906.0,205906.0,205906.0,205906.0,205906.0,205906.0,205906.0,205906.0,203737.0,203846.0,203303.0,202436.0,200593.0,200484.0,200484.0,200051.0,200593.0,199967.0,199508.0,200484.0,199508.0,197340.0,195063.0,195063.0,195063.0,195063.0,195063.0,194629.0,194087.0,194087.0,193274.0,191918.0,192894.0,194087.0,195063.0,195171.0,195171.0,200484.0,200484.0,200593.0,205472.0,205906.0,211327.0,215664.0,215773.0,215773.0,215773.0,216749.0,216749.0,216749.0,216857.0,222278.0,224447.0,224989.0,222170.0,226616.0,226507.0,221194.0,216857.0,216749.0,216749.0,215773.0,215664.0,213604.0,211436.0,211436.0,211327.0,210893.0,210893.0,206014.0,205906.0,205906.0,205906.0,204930.0,202761.0,200593.0,200311.0,198966.0,200484.0,200484.0,195171.0,195160.0,195160.0,195063.0,195063.0,195171.0,200484.0,200484.0,200593.0,204388.0,205906.0,210893.0,215773.0,216749.0,216749.0,216857.0,216857.0,216857.0,216857.0,222278.0,227591.0,233121.0,238434.0,238434.0,238434.0,241687.0,243856.0,243964.0,247109.0,249277.0,249277.0,249277.0,248301.0,247217.0,243964.0,243856.0,238434.0,233110.0,229272.0,227591.0,222170.0,222447.0,221493.0,219374.0,211849.0,211849.0,211849.0,210896.0,210790.0,206550.0,201252.0,201252.0,201252.0,206127.0,206550.0,206656.0,209836.0,210000.0,209900.0,210490.0,214700.0,210000.0,218900.0,220000.0,229900.0,235900.0,235990.0,239900.0,244990.0,248500.0,239990.0,239900.0,244900.0,245000.0,240000.0,235000.0,229900.0,229900.0,229900.0,229000.0,225000.0,224000.0,225000.0,225000.0,219000.0
394735,30,"Kansas City, MO",Msa,MO,263219.0,263641.0,268969.0,268916.0,269022.0,268969.0,268969.0,269022.0,268969.0,263747.0,263747.0,263747.0,269022.0,274033.0,274297.0,279571.0,282209.0,283675.0,284741.0,286851.0,290121.0,295396.0,296346.0,294341.0,290121.0,293872.0,290649.0,290121.0,290121.0,290121.0,294341.0,294341.0,294341.0,295291.0,294341.0,292231.0,291718.0,290121.0,290121.0,290121.0,290121.0,290016.0,284741.0,284846.0,284794.0,284846.0,289066.0,290016.0,290121.0,290121.0,311221.0,316390.0,316390.0,315441.0,315335.0,315441.0,310694.0,305946.0,309892.0,311221.0,311221.0,311221.0,315441.0,316390.0,316443.0,321665.0,326940.0,327046.0,332321.0,337543.0,342765.0,344453.0,348146.0,353421.0,358590.0,358590.0,358590.0,357640.0,358590.0,358695.0,363443.0,363865.0,363179.0,361333.0,362237.0,363865.0,358695.0,357640.0,352377.0,348040.0,347091.0,344981.0,342765.0,338640.0,335486.0,333851.0,332215.0,330184.0,327046.0,327046.0,327046.0,327046.0,331266.0,330105.0,332316.0,327046.0,326940.0,325991.0,322720.0,325885.0,323881.0,326940.0,326940.0,321771.0,321771.0,326940.0,332004.0,337490.0,337596.0,340708.0,342871.0,348093.0,350783.0,358590.0,361544.0,366608.0,369193.0,369367.0,369245.0,369193.0,369140.0,369193.0,369245.0,374415.0,379690.0,388235.0,390345.0,395514.0,395620.0,395620.0,395567.0,395620.0,397097.0,395567.0,390240.0,385070.0,385598.0,385070.0,379742.0,378740.0,372358.0,369245.0,369245.0,369140.0,369140.0,369140.0,368190.0,366080.0,358695.0,358590.0,358643.0,358168.0,358643.0,360753.0,358643.0,358685.0,357640.0,358643.0,360726.0,360700.0,358590.0,359244.0,359900.0,367880.0,375000.0,379900.0,386000.0,389900.0,387350.0,389900.0,395000.0,396500.0,398900.0,396500.0,395000.0,399500.0,399000.0,395000.0,399900.0,399900.0,394450.0,385000.0,379995.0,385000.0,377450.0,379900.0,369000.0,359950.0,359000.0
394775,31,"Las Vegas, NV",Msa,NV,299900.0,299900.0,300000.0,299990.0,299990.0,299900.0,299990.0,299999.0,300000.0,300000.0,304900.0,304900.0,305000.0,304999.0,303865.0,305000.0,305000.0,305000.0,306990.0,306865.0,309888.0,309900.0,310000.0,310000.0,314900.0,315000.0,343000.0,365000.0,369000.0,369000.0,368000.0,369000.0,369900.0,369950.0,370000.0,369000.0,369000.0,370000.0,372500.0,359900.0,365000.0,365000.0,365000.0,360000.0,359000.0,359000.0,357388.0,350000.0,349900.0,348160.0,348894.0,347000.0,344995.0,342500.0,342500.0,339900.0,336000.0,336000.0,335000.0,335000.0,335000.0,335000.0,334900.0,332000.0,330000.0,330000.0,329777.0,328888.0,325000.0,325000.0,325000.0,325000.0,328000.0,329500.0,329000.0,329500.0,329999.0,330000.0,333000.0,335000.0,336900.0,339000.0,339900.0,340000.0,340000.0,339999.0,340000.0,340000.0,341000.0,343500.0,343000.0,341000.0,340000.0,342500.0,343000.0,340000.0,339999.0,339900.0,339900.0,339900.0,339000.0,339000.0,339000.0,338888.0,339368.0,339900.0,339900.0,340000.0,340000.0,340000.0,341900.0,342000.0,342500.0,343500.0,341990.0,342900.0,344999.0,345000.0,345000.0,345250.0,349000.0,350000.0,357412.0,363000.0,369900.0,378000.0,384900.0,378000.0,365000.0,358000.0,354900.0,350000.0,350000.0,350000.0,350000.0,350000.0,352000.0,355000.0,359000.0,359950.0,362500.0,368900.0,369900.0,373690.0,370000.0,374888.0,374900.0,375000.0,375000.0,375000.0,375000.0,375000.0,370000.0,369900.0,369900.0,370000.0,373000.0,370000.0,372400.0,372000.0,374500.0,374900.0,374900.0,370000.0,373000.0,374500.0,371156.0,370000.0,374250.0,373950.0,374950.0,379900.0,384777.0,385000.0,383000.0,387930.0,391980.0,399900.0,408888.0,419000.0,420000.0,420000.0,425000.0,430000.0,439000.0,449900.0,455000.0,459999.0,459500.0,450000.0,459900.0,460000.0,474000.0,475000.0,475000.0,470000.0,460000.0,460000.0,465000.0
394492,32,"Columbus, OH",Msa,OH,260508.0,260508.0,265620.0,260508.0,255496.0,250585.0,250585.0,250585.0,253492.0,255597.0,260107.0,260107.0,264618.0,270131.0,270532.0,279653.0,283171.0,295690.0,299700.0,300702.0,306694.0,300702.0,300602.0,300702.0,308610.0,310625.0,320649.0,320248.0,320749.0,320248.0,320749.0,320649.0,324758.0,325760.0,320649.0,320749.0,320248.0,320649.0,320649.0,320649.0,316739.0,310725.0,300602.0,300602.0,300602.0,299700.0,295690.0,290578.0,285667.0,280655.0,280555.0,280555.0,279653.0,280555.0,280555.0,275643.0,275643.0,275543.0,272536.0,275042.0,270532.0,265620.0,260598.0,260508.0,260508.0,264618.0,266522.0,270486.0,270532.0,280555.0,290578.0,290669.0,300602.0,310725.0,319746.0,320649.0,320649.0,325660.0,325759.0,325660.0,325660.0,325660.0,325750.0,325760.0,330672.0,335082.0,330672.0,330672.0,330672.0,333428.0,330672.0,330672.0,330672.0,325760.0,325460.0,319746.0,310625.0,305681.0,300702.0,300602.0,297119.0,295690.0,290578.0,290578.0,289676.0,285657.0,285567.0,282800.0,284665.0,280655.0,280655.0,280555.0,280455.0,280555.0,275643.0,277633.0,280655.0,289676.0,290578.0,290669.0,295680.0,300692.0,305613.0,310725.0,314734.0,321741.0,330672.0,328766.0,325660.0,320649.0,323746.0,325760.0,325760.0,330772.0,340695.0,340695.0,349817.0,350719.0,353726.0,360742.0,360742.0,358838.0,355831.0,350819.0,350809.0,350719.0,350719.0,350318.0,345351.0,335684.0,330672.0,325760.0,320739.0,321155.0,325075.0,325588.0,322957.0,327981.0,333107.0,333210.0,333107.0,327981.0,327981.0,322957.0,323972.0,326033.0,322854.0,315770.0,316795.0,313719.0,308244.0,313627.0,313990.0,314990.0,315963.0,319990.0,318930.0,315990.0,326000.0,336900.0,335000.0,339000.0,339990.0,336114.0,332990.0,335990.0,339900.0,336990.0,339900.0,337350.0,334990.0,329900.0,329900.0,327000.0,334900.0,330100.0,326828.0,329000.0,329900.0
394705,33,"Indianapolis, IN",Msa,IN,214900.0,214900.0,217700.0,215900.0,215000.0,214900.0,214900.0,214000.0,210000.0,209900.0,209900.0,209900.0,209900.0,210000.0,214900.0,219900.0,220000.0,224900.0,225900.0,229000.0,235000.0,245000.0,249900.0,249900.0,254090.0,279999.0,290000.0,290000.0,295000.0,297600.0,294240.0,289900.0,289900.0,290000.0,289900.0,285000.0,280000.0,279900.0,280000.0,279000.0,275000.0,269999.0,265000.0,264900.0,259900.0,259000.0,258850.0,256900.0,250000.0,249900.0,249900.0,245000.0,244900.0,240000.0,239900.0,235000.0,233250.0,229900.0,229900.0,229900.0,229900.0,229000.0,229000.0,225000.0,225000.0,229000.0,229900.0,234900.0,239000.0,239900.0,244900.0,249000.0,250000.0,259900.0,265000.0,270000.0,279000.0,279900.0,285250.0,287500.0,289900.0,289900.0,289900.0,289900.0,293000.0,294000.0,289990.0,287900.0,285000.0,284900.0,280000.0,284900.0,282950.0,280000.0,275000.0,275000.0,274900.0,274500.0,274900.0,274900.0,274900.0,274900.0,270000.0,269900.0,267990.0,265000.0,262000.0,260000.0,259900.0,259900.0,257478.0,254900.0,253900.0,250000.0,250000.0,255000.0,259000.0,259900.0,260900.0,260000.0,260990.0,269000.0,269999.0,274990.0,275126.0,279900.0,289000.0,289900.0,289900.0,292523.0,290900.0,294000.0,295000.0,299000.0,299990.0,305000.0,309999.0,315000.0,319900.0,324900.0,324900.0,324900.0,323900.0,320000.0,319900.0,319900.0,320000.0,319250.0,315000.0,312900.0,309000.0,305000.0,301000.0,298990.0,289900.0,289900.0,290100.0,289000.0,280000.0,280000.0,280000.0,279807.0,277000.0,275000.0,273900.0,272990.0,271984.0,272890.0,272000.0,269999.0,272885.0,275000.0,276545.0,280490.0,281908.0,282209.0,284900.0,287900.0,288073.0,289900.0,292900.0,299900.0,299900.0,295000.0,291090.0,292100.0,295000.0,297138.0,296000.0,294900.0,298005.0,299000.0,295000.0,297859.0,297859.0,294900.0,290000.0,289900.0,285000.0
395059,34,"San Jose, CA",Msa,CA,1166260.0,1113525.0,1165247.0,1166203.0,1140907.0,1166261.0,1166210.0,1110483.0,1114483.0,1115554.0,1114540.0,1110483.0,1054705.0,1064847.0,1166261.0,1205699.0,1175388.0,1191614.0,1236034.0,1216968.0,1216968.0,1266661.0,1317368.0,1317368.0,1316353.0,1317368.0,1318356.0,1318381.0,1368075.0,1368075.0,1343735.0,1368018.0,1369089.0,1367961.0,1317368.0,1316353.0,1317368.0,1317368.0,1316353.0,1316353.0,1313311.0,1293028.0,1267675.0,1266661.0,1216968.0,1216967.0,1215954.0,1214939.0,1214939.0,1215751.0,1214939.0,1214939.0,1205812.0,1215954.0,1214939.0,1214939.0,1205699.0,1191614.0,1145978.0,1115554.0,1115554.0,1115351.0,1094257.0,1064847.0,1064847.0,1089693.0,1115550.0,1126709.0,1165247.0,1191614.0,1205812.0,1214939.0,1215954.0,1215840.0,1215954.0,1247291.0,1267675.0,1293028.0,1267675.0,1266661.0,1257533.0,1266661.0,1285929.0,1293941.0,1287958.0,1293028.0,1276802.0,1267675.0,1255505.0,1216968.0,1216854.0,1215954.0,1215954.0,1215954.0,1216854.0,1216854.0,1216816.0,1216854.0,1214939.0,1215954.0,1216810.0,1215954.0,1215954.0,1216967.0,1215954.0,1215954.0,1215954.0,1215954.0,1216854.0,1215954.0,1215345.0,1203784.0,1185416.0,1198713.0,1185416.0,1165247.0,1161190.0,1161190.0,1196685.0,1215954.0,1247392.0,1266661.0,1266661.0,1227109.0,1287958.0,1317368.0,1317818.0,1317368.0,1297998.0,1297998.0,1267675.0,1267675.0,1287856.0,1306212.0,1317368.0,1318382.0,1357730.0,1358440.0,1369089.0,1369089.0,1399513.0,1418782.0,1418782.0,1414725.0,1417767.0,1418782.0,1418782.0,1445149.0,1439516.0,1419593.0,1418782.0,1418782.0,1418668.0,1417767.0,1418782.0,1414725.0,1417767.0,1383287.0,1417767.0,1419694.0,1419694.0,1419694.0,1495856.0,1495846.0,1510054.0,1502955.0,1470503.0,1470503.0,1470401.0,1470503.0,1472828.0,1475000.0,1495000.0,1468000.0,1450000.0,1475000.0,1475000.0,1479000.0,1475000.0,1485000.0,1480000.0,1450000.0,1450000.0,1495000.0,1499000.0,1499888.0,1499000.0,1500000.0,1548000.0,1488000.0,1499000.0,1499000.0,1498000.0,1425000.0,1400000.0,1449000.0,1449000.0,1448000.0,1437000.0
394355,35,"Austin, TX",Msa,TX,366766.0,365834.0,366681.0,366681.0,366681.0,366681.0,366775.0,366766.0,366681.0,365834.0,363013.0,360004.0,357370.0,361978.0,362073.0,365834.0,365834.0,368139.0,372962.0,371468.0,375239.0,375239.0,375239.0,375239.0,376178.0,381822.0,376179.0,385114.0,380882.0,376179.0,376179.0,376178.0,376170.0,376177.0,376179.0,376085.0,376085.0,376085.0,375709.0,374910.0,371468.0,366774.0,366681.0,363013.0,362073.0,362040.0,357370.0,361132.0,357370.0,356430.0,356900.0,356430.0,352668.0,352574.0,352574.0,349165.0,347966.0,347966.0,347966.0,347872.0,345145.0,341498.0,342267.0,338561.0,338467.0,337151.0,343264.0,346085.0,346085.0,347957.0,347957.0,352574.0,355480.0,357276.0,362073.0,364330.0,366728.0,370711.0,369596.0,371506.0,375239.0,375239.0,375239.0,371477.0,366681.0,365834.0,362279.0,362073.0,361722.0,350317.0,347966.0,346381.0,343259.0,343264.0,343264.0,341467.0,343264.0,343264.0,342323.0,340442.0,338476.0,332016.0,331978.0,329157.0,329721.0,330014.0,329641.0,332919.0,333850.0,333765.0,333075.0,331978.0,329157.0,329157.0,328884.0,328217.0,329058.0,329063.0,332637.0,333859.0,338091.0,338561.0,343264.0,346901.0,347025.0,350270.0,352668.0,361979.0,360192.0,356430.0,357369.0,356806.0,359555.0,363860.0,366775.0,371477.0,375991.0,381463.0,385490.0,392158.0,389816.0,391227.0,394979.0,394988.0,395424.0,399220.0,399691.0,401315.0,403452.0,404393.0,411916.0,409095.0,404393.0,418314.0,417559.0,417963.0,415894.0,416311.0,419567.0,420602.0,429386.0,432501.0,430804.0,425724.0,423611.0,424097.0,427317.0,424223.0,422144.0,438699.0,439744.0,434467.0,434900.0,455900.0,450000.0,450000.0,455000.0,459990.0,474900.0,475000.0,485000.0,494500.0,495000.0,500000.0,509900.0,519000.0,515000.0,524990.0,525000.0,525000.0,529000.0,525000.0,530000.0,535000.0,545000.0,549900.0,543000.0,539900.0,540000.0
395194,36,"Virginia Beach, VA",Msa,VA,275789.0,276678.0,276777.0,276678.0,274924.0,271835.0,271835.0,273318.0,274306.0,271835.0,271835.0,271825.0,271835.0,271736.0,271736.0,271736.0,271736.0,271736.0,271736.0,271835.0,272724.0,275789.0,276767.0,281621.0,281621.0,281720.0,284191.0,284586.0,285674.0,286563.0,286563.0,286563.0,286563.0,286662.0,290517.0,288639.0,290606.0,291110.0,291506.0,291506.0,291506.0,290616.0,286652.0,286662.0,286652.0,286563.0,286563.0,286563.0,286563.0,286563.0,286563.0,285674.0,285674.0,284685.0,283697.0,281720.0,281720.0,281720.0,282609.0,281720.0,281719.0,281621.0,281621.0,281720.0,281720.0,282708.0,285179.0,286563.0,286563.0,286662.0,288639.0,291605.0,295559.0,296448.0,296448.0,296448.0,299513.0,299513.0,301391.0,305443.0,305443.0,306432.0,306431.0,306333.0,305938.0,306333.0,306333.0,306333.0,306432.0,306432.0,310386.0,306432.0,306432.0,306432.0,306333.0,306432.0,305443.0,306333.0,306333.0,304198.0,301489.0,301489.0,301489.0,301391.0,303466.0,301391.0,304356.0,306333.0,306333.0,306333.0,306432.0,306432.0,306926.0,310386.0,306432.0,306432.0,306333.0,306333.0,306432.0,306432.0,308869.0,308903.0,310386.0,310381.0,308804.0,311374.0,316218.0,316218.0,316317.0,316317.0,316317.0,320271.0,321160.0,321867.0,326103.0,326103.0,326202.0,328673.0,331144.0,335592.0,335988.0,335988.0,335988.0,336087.0,339052.0,339052.0,338953.0,340930.0,336630.0,337965.0,338953.0,336087.0,331144.0,331144.0,331144.0,329661.0,326103.0,325213.0,321259.0,321259.0,316317.0,316317.0,316317.0,316218.0,311374.0,311276.0,306333.0,305443.0,303951.0,303466.0,303642.0,303821.0,304000.0,305000.0,310000.0,309900.0,305000.0,309900.0,311010.0,314900.0,315000.0,320000.0,334990.0,320000.0,319900.0,319990.0,318990.0,315000.0,319500.0,320000.0,315000.0,315000.0,315000.0,315000.0,315000.0,311575.0,310000.0,310000.0,309000.0
394902,37,"Nashville, TN",Msa,TN,389550.0,389550.0,394780.0,389550.0,389550.0,389550.0,389550.0,389550.0,389345.0,388627.0,389550.0,389550.0,388627.0,388627.0,388627.0,389550.0,389550.0,394677.0,394677.0,394677.0,389653.0,394677.0,398881.0,398881.0,399804.0,399804.0,399804.0,399804.0,398881.0,399804.0,396523.0,394677.0,394677.0,392216.0,389550.0,389550.0,389411.0,389550.0,388627.0,386986.0,384515.0,384423.0,384423.0,384341.0,379296.0,378886.0,378373.0,378676.0,379296.0,379296.0,379296.0,378373.0,376220.0,374272.0,374272.0,374272.0,374169.0,369042.0,372733.0,369657.0,369145.0,371708.0,369096.0,369145.0,369145.0,369145.0,369145.0,369145.0,369042.0,369042.0,369042.0,369145.0,369145.0,374169.0,378373.0,377348.0,379296.0,379296.0,379296.0,379296.0,382475.0,384423.0,384423.0,381347.0,384423.0,384423.0,384526.0,388627.0,384526.0,379399.0,379296.0,378373.0,378373.0,379296.0,379296.0,378373.0,374272.0,374272.0,374169.0,374169.0,369145.0,369145.0,369042.0,369145.0,369042.0,370072.0,369145.0,369145.0,369042.0,369042.0,368119.0,369042.0,368632.0,366991.0,368119.0,369042.0,369042.0,368119.0,364940.0,364479.0,368119.0,368119.0,369042.0,369042.0,369145.0,369145.0,374169.0,374169.0,374169.0,374169.0,374169.0,374169.0,374272.0,377291.0,378373.0,379296.0,384423.0,384526.0,389140.0,389652.0,389550.0,389642.0,393298.0,394780.0,394780.0,395292.0,394985.0,396728.0,396728.0,398881.0,398881.0,399584.0,399907.0,403701.0,405034.0,404931.0,399907.0,399804.0,399804.0,399804.0,398881.0,397845.0,394780.0,394779.0,394959.0,398881.0,398881.0,398881.0,399804.0,399804.0,399804.0,400829.0,400900.0,414900.0,416900.0,422900.0,425000.0,425000.0,425000.0,424500.0,425000.0,430000.0,439900.0,438038.0,429708.0,429490.0,433713.0,437687.0,445000.0,449900.0,449990.0,450000.0,455000.0,459900.0,465000.0,469900.0,465000.0,465000.0,465000.0
395005,38,"Providence, RI",Msa,RI,370223.0,370223.0,371178.0,365874.0,365874.0,361631.0,360570.0,360570.0,360570.0,360570.0,360570.0,359615.0,358448.0,359615.0,360570.0,360570.0,360570.0,365980.0,370223.0,371178.0,371178.0,371284.0,380831.0,381786.0,387196.0,387196.0,391440.0,387196.0,387196.0,391440.0,392500.0,394622.0,392394.0,392394.0,392394.0,392394.0,392394.0,392394.0,395577.0,397698.0,397698.0,397698.0,392394.0,392394.0,392394.0,391440.0,391440.0,391440.0,387196.0,391970.0,381786.0,381786.0,380831.0,376588.0,371283.0,371284.0,371178.0,371178.0,371178.0,371178.0,371178.0,370754.0,371178.0,371178.0,371178.0,371178.0,371178.0,371178.0,371178.0,371178.0,371284.0,380831.0,381786.0,391440.0,397698.0,402048.0,403002.0,403002.0,402048.0,408307.0,408943.0,408413.0,408413.0,413611.0,413611.0,413611.0,413611.0,413611.0,412656.0,408413.0,412656.0,412656.0,412656.0,413611.0,413611.0,412656.0,410428.0,407352.0,403002.0,407352.0,403002.0,402578.0,403002.0,403002.0,403002.0,398759.0,397804.0,397804.0,397804.0,397803.0,392394.0,392394.0,391440.0,387090.0,387090.0,381786.0,381786.0,381892.0,387090.0,391440.0,392394.0,397804.0,397804.0,403002.0,408413.0,412656.0,417960.0,423264.0,423158.0,419021.0,418915.0,423264.0,423264.0,423264.0,424219.0,424219.0,434827.0,445435.0,450739.0,450845.0,453778.0,455088.0,458801.0,461453.0,461453.0,456149.0,461453.0,461453.0,456043.0,455088.0,455088.0,450739.0,445435.0,434827.0,424219.0,424219.0,424219.0,424219.0,423264.0,424219.0,424219.0,423264.0,419021.0,413717.0,423264.0,421142.0,423264.0,434827.0,445435.0,444480.0,444973.0,445450.0,450000.0,469900.0,469900.0,469900.0,469900.0,450000.0,449000.0,439900.0,439000.0,449000.0,446900.0,449000.0,449900.0,459900.0,449900.0,449900.0,449900.0,450000.0,476850.0,474900.0,479900.0,479900.0,489000.0,489900.0,474900.0,475000.0,479000.0
394862,39,"Milwaukee, WI",Msa,WI,234900.0,229900.0,230000.0,229900.0,229900.0,229000.0,224900.0,224900.0,224000.0,219900.0,219900.0,215000.0,215000.0,217900.0,217000.0,219900.0,225000.0,229900.0,229999.0,235000.0,239900.0,243000.0,249900.0,250000.0,254900.0,259900.0,259900.0,259900.0,264000.0,260000.0,264900.0,264900.0,269900.0,274900.0,274900.0,269900.0,269900.0,270000.0,272500.0,270000.0,269900.0,265000.0,259900.0,259900.0,259000.0,259000.0,255900.0,254900.0,250000.0,249900.0,249900.0,249000.0,247500.0,245000.0,244900.0,240000.0,239900.0,239900.0,239900.0,239500.0,234900.0,230000.0,234500.0,232000.0,237500.0,239900.0,240000.0,240000.0,244900.0,245000.0,247500.0,245000.0,244900.0,244900.0,247900.0,245000.0,245000.0,244900.0,239900.0,239900.0,239900.0,240000.0,242000.0,244900.0,247900.0,249900.0,249900.0,249900.0,245000.0,249900.0,248500.0,247500.0,247000.0,245000.0,244900.0,244900.0,244900.0,242500.0,239900.0,239000.0,234900.0,229900.0,229900.0,229900.0,229000.0,225000.0,225000.0,225900.0,225000.0,224900.0,219995.0,219900.0,219000.0,214900.0,209900.0,209900.0,209900.0,214900.0,219900.0,219900.0,224900.0,229900.0,234900.0,234900.0,237500.0,244000.0,248000.0,249900.0,250000.0,250000.0,250000.0,255000.0,259900.0,259900.0,265000.0,267500.0,269000.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,259900.0,259900.0,255000.0,249900.0,249900.0,249900.0,249000.0,245000.0,244900.0,240000.0,239900.0,239900.0,235000.0,234900.0,234900.0,230000.0,229900.0,229500.0,224900.0,224800.0,220000.0,219900.0,219900.0,219900.0,219900.0,218900.0,219900.0,224800.0,225000.0,229900.0,232500.0,235900.0,230000.0,229900.0,229900.0,230000.0,240000.0,242000.0,245750.0,249900.0,249900.0,250000.0,249900.0,249900.0,249000.0,249900.0,245000.0,242000.0,240000.0,244900.0,240000.0,240000.0
